查詢價格位置...

    股票 |       現價 |     MA20 |  vs MA20 |     MA60 |  vs MA60 |   得分 | 評分建議
-----------------------------------------------------------------------------------------------
  2812 |     19.5 |     19.1 |    +1.9% |     19.0 |    +2.4% |   11 | 11分（MA20 +1.9% 基礎10 | MA60 +1（月季雙線上））
  2887 |     43.3 |     39.5 |    +9.6% |     36.2 |   +19.6% |   13 | 13分（MA20 +9.6% 基礎12 | MA60 +1（月季雙線上））
  2884 |     46.0 |     41.1 |   +11.8% |     37.7 |   +22.0% |   13 | 13分（MA20 +11.8% 基礎12 | MA60 +1（月季雙線上））
  2412 |    141.0 |    137.4 |    +2.6% |    138.2 |    +2.0% |   11 | 11分（MA20 +2.6% 基礎10 | MA60 +1（月季雙線上））
  2889 |     17.0 |     16.1 |    +5.9% |     15.5 |    +9.4% |   13 | 13分（MA20 +5.9% 基礎12 | MA60 +1（月季雙線上））
  2845 |     13.7 |     13.5 |    +1.8% |     13.2 |    +3.7% |   11 | 11分（MA20 +1.8% 基礎10 | MA60 +1（月季雙線上））
  2890 |     44.5 |     41.2 |    +8.0% |     40.0 |   +11.5% |   13 | 13分（MA20 +8.0% 基礎12 | MA60 +1（月季雙線上））
  2603 |    236.0 |    237.2 |    -0.5% |    212.4 |   +11.1% |    8 | 8分（MA20 -0.5% 基礎7 | MA60 +1（月線下但季線撐））
  2027 |     46.0 |     49.3 |    -6.6% |     45.0 |    +2.3% |    5 | 5分（MA20 -6.6% 基礎4 | MA60 +1（月線下但季線撐））
  2851 |     47.1 |     45.1 |    +4.4% |     39.5 |   +19.4% |   11 | 11分（MA20 +4.4% 基礎10 | MA60 +1（月季雙線上））
  2891 |     67.6 |     65.9 |    +2.5% |     66.4 |    +1.9% |   11 | 11分（MA20 +2.5% 基礎10 | MA60 +1（月季雙線上））
  2377 |    149.5 |    149.6 |    -0.0% |    147.2 |    +1.6% |    8 | 8分（MA20 -0.0% 基礎7 | MA60 +1（月線下但季線撐））
  2426 |     95.5 |     92.6 |    +3.1% |     75.6 |   +26.2% |   11 | 11分（MA20 +3.1% 基礎10 | MA60 +1（月季雙線上））
  3231 |    181.5 |    183.4 |    -1.1% |    172.0 |    +5.5% |    8 | 8分（MA20 -1.0% 基礎7 | MA60 +1（月線下但季線撐））
  2615 |    112.5 |    114.5 |    -1.7% |     93.5 |   +20.4% |    8 | 8分（MA20 -1.7% 基礎7 | MA60 +1（月線下但季線撐））
  2637 |    100.5 |     96.7 |    +4.0% |     86.2 |   +16.6% |   11 | 11分（MA20 +4.0% 基礎10 | MA60 +1（月季雙線上））
  4958 |    491.0 |    479.1 |    +2.5% |    510.9 |    -3.9% |   10 | 10分（MA20 +2.5% 基礎10 | MA60 0（月線上但季線壓））
  3296 |     25.7 |     24.2 |    +6.3% |     25.3 |    +1.6% |   13 | 13分（MA20 +6.3% 基礎12 | MA60 +1（月季雙線上））
  1215 |    107.5 |    109.6 |    -1.9% |    109.9 |    -2.1% |    6 | 6分（MA20 -1.9% 基礎7 | MA60 -1（月季雙線下））
  2609 |     59.3 |     59.0 |    +0.5% |     53.7 |   +10.4% |   11 | 11分（MA20 +0.5% 基礎10 | MA60 +1（月季雙線上））
  2820 |     17.5 |     16.7 |    +4.3% |     16.8 |    +4.0% |   11 | 11分（MA20 +4.3% 基礎10 | MA60 +1（月季雙線上））
  2605 |     36.0 |     35.9 |    +0.3% |     32.8 |   +10.1% |   11 | 11分（MA20 +0.3% 基礎10 | MA60 +1（月季雙線上））
  2618 |     42.0 |     42.3 |    -0.8% |     42.3 |    -0.9% |    6 | 6分（MA20 -0.8% 基礎7 | MA60 -1（月季雙線下））
  2610 |     20.2 |     20.4 |    -0.9% |     21.3 |    -5.0% |    6 | 6分（MA20 -0.9% 基礎7 | MA60 -1（月季雙線下））
  5876 |     49.9 |     45.3 |   +10.2% |     44.0 |   +13.4% |   13 | 13分（MA20 +10.2% 基礎12 | MA60 +1（月季雙線上））

結果已存: C:\Users\walter.huang\Documents\github\stock\data\2026-09-14\price_position_check.json
