查詢價格位置...

    股票 |       現價 |     MA20 |  vs MA20 |     MA60 |  vs MA60 |   得分 | 評分建議
-----------------------------------------------------------------------------------------------
  8422 |     26.8 |     25.9 |    +3.4% |     27.1 |    -1.2% |   10 | 10分（MA20 +3.3% 基礎10 | MA60 0（月線上但季線壓））
  3045 |    110.5 |    111.8 |    -1.1% |    114.3 |    -3.4% |    6 | 6分（MA20 -1.1% 基礎7 | MA60 -1（月季雙線下））
  2412 |    136.5 |    137.9 |    -1.1% |    139.8 |    -2.3% |    6 | 6分（MA20 -1.1% 基礎7 | MA60 -1（月季雙線下））
  2890 |     38.9 |     39.1 |    -0.7% |     36.1 |    +7.7% |    8 | 8分（MA20 -0.6% 基礎7 | MA60 +1（月線下但季線撐））
  2504 |     31.0 |     31.2 |    -0.9% |     33.2 |    -6.9% |    6 | 6分（MA20 -0.9% 基礎7 | MA60 -1（月季雙線下））
  9904 |     24.1 |     24.1 |    -0.2% |     25.1 |    -4.1% |    6 | 6分（MA20 -0.2% 基礎7 | MA60 -1（月季雙線下））
  9945 |     27.2 |     26.5 |    +2.9% |     25.8 |    +5.8% |   11 | 11分（MA20 +2.9% 基礎10 | MA60 +1（月季雙線上））
  5522 |     65.1 |     66.1 |    -1.5% |     69.3 |    -6.1% |    6 | 6分（MA20 -1.5% 基礎7 | MA60 -1（月季雙線下））

結果已存: C:\Users\walter.huang\Documents\github\stock\data\2026-08-10\price_position_check.json
