查詢價格位置...

    股票 |       現價 |     MA20 |  vs MA20 |     MA60 |  vs MA60 |   得分 | 評分建議
-----------------------------------------------------------------------------------------------
  3596 |    159.5 |    169.2 |    -5.7% |    181.7 |   -12.2% |    3 | 3分（MA20 -5.7% 基礎4 | MA60 -1（月季雙線下））
  2379 |    734.0 |    729.3 |    +0.6% |    738.9 |    -0.7% |   10 | 10分（MA20 +0.6% 基礎10 | MA60 0（月線上但季線壓））
  2454 |   3945.0 |   3876.5 |    +1.8% |   3984.7 |    -1.0% |   10 | 10分（MA20 +1.8% 基礎10 | MA60 0（月線上但季線壓））
  3234 |    180.5 |    130.8 |   +38.0% |    123.9 |   +45.6% |   15 | 15分（MA20 +38.1% 基礎14 | MA60 +1（月季雙線上））
  4977 |    170.5 |    143.1 |   +19.1% |    156.0 |    +9.3% |   15 | 15分（MA20 +19.1% 基礎14 | MA60 +1（月季雙線上））
  4908 |    178.0 |    152.7 |   +16.6% |    169.6 |    +5.0% |   15 | 15分（MA20 +16.6% 基礎14 | MA60 +1（月季雙線上））
  3406 |    759.0 |    593.8 |   +27.8% |    618.6 |   +22.7% |   15 | 15分（MA20 +27.8% 基礎14 | MA60 +1（月季雙線上））
  4967 |    272.5 |    264.9 |    +2.9% |    256.5 |    +6.2% |   11 | 11分（MA20 +2.9% 基礎10 | MA60 +1（月季雙線上））
  2451 |    301.0 |    291.8 |    +3.2% |    281.7 |    +6.8% |   11 | 11分（MA20 +3.2% 基礎10 | MA60 +1（月季雙線上））
  3260 |    416.0 |    405.8 |    +2.5% |    404.8 |    +2.8% |   11 | 11分（MA20 +2.5% 基礎10 | MA60 +1（月季雙線上））
  2449 |    244.0 |    240.3 |    +1.5% |    271.6 |   -10.2% |   10 | 10分（MA20 +1.5% 基礎10 | MA60 0（月線上但季線壓））
  2603 |    231.0 |    222.6 |    +3.8% |    209.2 |   +10.4% |   11 | 11分（MA20 +3.8% 基礎10 | MA60 +1（月季雙線上））
  5880 |     25.0 |     25.2 |    -0.8% |     24.5 |    +1.9% |    8 | 8分（MA20 -0.8% 基礎7 | MA60 +1（月線下但季線撐））
  2027 |     50.0 |     47.7 |    +4.9% |     43.7 |   +14.5% |   11 | 11分（MA20 +4.9% 基礎10 | MA60 +1（月季雙線上））
  4904 |    101.0 |    101.8 |    -0.8% |    103.2 |    -2.1% |    6 | 6分（MA20 -0.8% 基礎7 | MA60 -1（月季雙線下））
  2880 |     39.6 |     41.2 |    -3.9% |     39.0 |    +1.6% |    8 | 8分（MA20 -3.9% 基礎7 | MA60 +1（月線下但季線撐））
  2812 |     19.0 |     18.9 |    +0.3% |     19.6 |    -3.2% |   10 | 10分（MA20 +0.4% 基礎10 | MA60 0（月線上但季線壓））
  2845 |     13.4 |     13.4 |    +0.6% |     13.2 |    +2.1% |   11 | 11分（MA20 +0.6% 基礎10 | MA60 +1（月季雙線上））
  2317 |    246.5 |    252.9 |    -2.5% |    253.6 |    -2.8% |    6 | 6分（MA20 -2.5% 基礎7 | MA60 -1（月季雙線下））
  3017 |   3155.0 |   2849.8 |   +10.7% |   2555.9 |   +23.4% |   13 | 13分（MA20 +10.7% 基礎12 | MA60 +1（月季雙線上））

結果已存: C:\Users\walter.huang\Documents\github\stock\data\2026-08-27\price_position_check.json
